event_name,tp_pct,sl_pct,long_exit_reason,short_exit_reason,first_side_to_hit,long_pnl_pct,short_pnl_pct,combined_pnl_pct,combined_pnl_pct_after_fees,long_mfe_pct,long_mae_pct,short_mfe_pct,short_mae_pct,ambiguous_bar,event_type
CPI_Mar2025,1.5,2.0,tp,tp,long,1.5,1.5,3.0,2.8,1.735799,-0.225648,2.80278,-1.735799,False,CPI
CPI_Mar2025,2.0,0.5,sl,sl,short,-0.5,-0.5,-1.0,-1.2,1.735799,-0.615062,0.225648,-1.735799,False,CPI
CPI_Mar2025,2.0,1.0,sl,sl,short,-1.0,-1.0,-2.0,-2.2,1.735799,-1.141364,0.225648,-1.735799,False,CPI
CPI_Mar2025,2.0,1.5,sl,sl,short,-1.5,-1.5,-3.0,-3.2,1.735799,-2.80278,0.225648,-1.735799,False,CPI
CPI_Mar2025,2.0,2.0,sl,tp,short,-2.0,2.0,0.0,-0.2,1.735799,-2.80278,2.80278,-1.735799,False,CPI
CPI_Mar2025,3.0,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.2,1.735799,-0.615062,0.225648,-1.735799,False,CPI
CPI_Mar2025,3.0,1.0,sl,sl,none,-1.0,-1.0,-2.0,-2.2,1.735799,-1.141364,0.225648,-1.735799,False,CPI
CPI_Mar2025,3.0,1.5,sl,sl,none,-1.5,-1.5,-3.0,-3.2,1.735799,-2.80278,0.225648,-1.735799,False,CPI
CPI_Mar2025,3.0,2.0,sl,timeout,none,-2.0,1.706421,-0.293579,-0.493579,1.735799,-2.80278,2.80278,-1.735799,False,CPI
PPI_Mar2025,0.5,0.5,tp,sl,long,0.5,-0.5,0.0,-0.2,0.883775,-0.202665,0.202665,-0.883775,False,PPI
PPI_Mar2025,0.5,1.0,tp,tp,long,0.5,0.5,1.0,0.8,0.883775,-0.202665,0.527187,-0.883775,False,PPI
PPI_Mar2025,0.5,1.5,tp,tp,long,0.5,0.5,1.0,0.8,0.883775,-0.202665,0.527187,-0.883775,False,PPI
PPI_Mar2025,0.5,2.0,tp,tp,long,0.5,0.5,1.0,0.8,0.883775,-0.202665,0.527187,-0.883775,False,PPI
PPI_Mar2025,1.0,0.5,sl,sl,long,-0.5,-0.5,-1.0,-1.2,0.883775,-0.527187,0.202665,-0.883775,False,PPI
PPI_Mar2025,1.0,1.0,tp,sl,long,1.0,-1.0,0.0,-0.2,1.382743,-0.68111,0.68111,-1.382743,False,PPI
PPI_Mar2025,1.0,1.5,tp,tp,long,1.0,1.0,2.0,1.8,1.382743,-0.68111,1.115943,-1.382743,False,PPI
PPI_Mar2025,1.0,2.0,tp,tp,long,1.0,1.0,2.0,1.8,1.382743,-0.68111,1.115943,-1.382743,False,PPI
PPI_Mar2025,1.5,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.2,0.883775,-0.527187,0.202665,-0.883775,False,PPI
PPI_Mar2025,1.5,1.0,sl,sl,none,-1.0,-1.0,-2.0,-2.2,1.382743,-1.115943,0.68111,-1.382743,False,PPI
PPI_Mar2025,1.5,1.5,timeout,timeout,none,-0.50474,0.50474,0.0,-0.2,1.382743,-1.209579,1.209579,-1.382743,False,PPI
PPI_Mar2025,1.5,2.0,timeout,timeout,none,-0.50474,0.50474,0.0,-0.2,1.382743,-1.209579,1.209579,-1.382743,False,PPI
PPI_Mar2025,2.0,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.2,0.883775,-0.527187,0.202665,-0.883775,False,PPI
PPI_Mar2025,2.0,1.0,sl,sl,none,-1.0,-1.0,-2.0,-2.2,1.382743,-1.115943,0.68111,-1.382743,False,PPI
PPI_Mar2025,2.0,1.5,timeout,timeout,none,-0.50474,0.50474,0.0,-0.2,1.382743,-1.209579,1.209579,-1.382743,False,PPI
PPI_Mar2025,2.0,2.0,timeout,timeout,none,-0.50474,0.50474,0.0,-0.2,1.382743,-1.209579,1.209579,-1.382743,False,PPI
PPI_Mar2025,3.0,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.2,0.883775,-0.527187,0.202665,-0.883775,False,PPI
PPI_Mar2025,3.0,1.0,sl,sl,none,-1.0,-1.0,-2.0,-2.2,1.382743,-1.115943,0.68111,-1.382743,False,PPI
PPI_Mar2025,3.0,1.5,timeout,timeout,none,-0.50474,0.50474,0.0,-0.2,1.382743,-1.209579,1.209579,-1.382743,False,PPI
PPI_Mar2025,3.0,2.0,timeout,timeout,none,-0.50474,0.50474,0.0,-0.2,1.382743,-1.209579,1.209579,-1.382743,False,PPI
CPI_Apr2025,0.5,0.5,tp,sl,long,0.5,-0.5,0.0,-0.2,1.154913,-0.350556,0.350556,-1.154913,False,CPI
CPI_Apr2025,0.5,1.0,tp,sl,long,0.5,-1.0,-0.5,-0.7,1.154913,-0.350556,0.350556,-1.154913,False,CPI
CPI_Apr2025,0.5,1.5,tp,sl,long,0.5,-1.5,-1.0,-1.2,1.154913,-0.350556,0.350556,-1.695553,False,CPI
CPI_Apr2025,0.5,2.0,tp,sl,long,0.5,-2.0,-1.5,-1.7,1.154913,-0.350556,0.350556,-2.045308,False,CPI
CPI_Apr2025,1.0,0.5,tp,sl,long,1.0,-0.5,0.5,0.3,1.154913,-0.350556,0.350556,-1.154913,False,CPI
CPI_Apr2025,1.0,1.0,tp,sl,long,1.0,-1.0,0.0,-0.2,1.154913,-0.350556,0.350556,-1.154913,False,CPI
CPI_Apr2025,1.0,1.5,tp,sl,long,1.0,-1.5,-0.5,-0.7,1.154913,-0.350556,0.350556,-1.695553,False,CPI
CPI_Apr2025,1.0,2.0,tp,sl,long,1.0,-2.0,-1.0,-1.2,1.154913,-0.350556,0.350556,-2.045308,False,CPI
CPI_Apr2025,1.5,0.5,tp,sl,long,1.5,-0.5,1.0,0.8,1.695553,-0.350556,0.350556,-1.154913,False,CPI
CPI_Apr2025,1.5,1.0,tp,sl,long,1.5,-1.0,0.5,0.3,1.695553,-0.350556,0.350556,-1.154913,False,CPI
CPI_Apr2025,1.5,1.5,tp,sl,long,1.5,-1.5,0.0,-0.2,1.695553,-0.350556,0.350556,-1.695553,False,CPI
CPI_Apr2025,1.5,2.0,tp,sl,long,1.5,-2.0,-0.5,-0.7,1.695553,-0.350556,0.350556,-2.045308,False,CPI
CPI_Apr2025,2.0,0.5,tp,sl,long,2.0,-0.5,1.5,1.3,2.045308,-0.350556,0.350556,-1.154913,False,CPI
CPI_Apr2025,2.0,1.0,tp,sl,long,2.0,-1.0,1.0,0.8,2.045308,-0.350556,0.350556,-1.154913,False,CPI
CPI_Apr2025,2.0,1.5,tp,sl,long,2.0,-1.5,0.5,0.3,2.045308,-0.350556,0.350556,-1.695553,False,CPI
CPI_Apr2025,2.0,2.0,tp,sl,long,2.0,-2.0,0.0,-0.2,2.045308,-0.350556,0.350556,-2.045308,False,CPI
CPI_Apr2025,3.0,0.5,timeout,sl,none,1.968874,-0.5,1.468874,1.268874,2.514717,-0.350556,0.350556,-1.154913,False,CPI
CPI_Apr2025,3.0,1.0,timeout,sl,none,1.968874,-1.0,0.968874,0.768874,2.514717,-0.350556,0.350556,-1.154913,False,CPI
CPI_Apr2025,3.0,1.5,timeout,sl,none,1.968874,-1.5,0.468874,0.268874,2.514717,-0.350556,0.350556,-1.695553,False,CPI
CPI_Apr2025,3.0,2.0,timeout,sl,none,1.968874,-2.0,-0.031126,-0.231126,2.514717,-0.350556,0.350556,-2.045308,False,CPI
PPI_Apr2025,0.5,0.5,tp,sl,long,0.5,-0.5,0.0,-0.2,1.009522,-0.065156,0.065156,-1.009522,False,PPI
